"","x"
"10887","TRA2A"
"10888","TRA2B"
"10889","TRABD"
"10890","TRABD2A"
"10891","TRAC"
"10892","TRADD"
"10893","TRAF1"
"10894","TRAF2"
"10895","TRAF3"
"10896","TRAF3IP1"
"10897","TRAF3IP2"
"10898","TRAF3IP2-AS1"
"10899","TRAF3IP3"
"10900","TRAF4"
"10901","TRAF5"
"10902","TRAF6"
"10903","TRAF7"
"10904","TRAFD1"
"10905","TRAIP"
"10906","TRAK1"
"10907","TRAK2"
"10908","TRAM1"
"10909","TRAM2"
"10910","TRAM2-AS1"
"10911","TRANK1"
"10912","TRAP1"
"10913","TRAPPC1"
"10914","TRAPPC10"
"10915","TRAPPC11"
"10916","TRAPPC12"
"10917","TRAPPC12-AS1"
"10918","TRAPPC13"
"10919","TRAPPC2"
"10920","TRAPPC2L"
"10921","TRAPPC2P1"
"10922","TRAPPC3"
"10923","TRAPPC4"
"10924","TRAPPC6A"
"10925","TRAPPC6B"
"10926","TRAPPC8"
"10927","TRAPPC9"
"10928","TRAT1"
"10929","TRAV13-1"
"10930","TRAV13-2"
"10931","TRAV14DV4"
"10932","TRAV4"
"10933","TRAV41"
"10934","TRAV5"
"10935","TRBC2"
"10936","TRBV28"
"10937","TRBV3-1"
"10938","TRDC"
"10939","TRDMT1"
"10940","TREM1"
"10941","TREML2"
"10942","TRERF1"
"10943","TRGC1"
"10944","TRGC2"
"10945","TRGV10"
"10946","TRGV9"
"10947","TRIAP1"
"10948","TRIB1"
"10949","TRIB2"
"10950","TRIB3"
"10951","TRIM11"
"10952","TRIM13"
"10953","TRIM14"
"10954","TRIM16"
"10955","TRIM2"
"10956","TRIM21"
"10957","TRIM22"
"10958","TRIM23"
"10959","TRIM24"
"10960","TRIM25"
"10961","TRIM26"
"10962","TRIM27"
"10963","TRIM28"
"10964","TRIM3"
"10965","TRIM32"
"10966","TRIM33"
"10967","TRIM35"
"10968","TRIM37"
"10969","TRIM38"
"10970","TRIM39"
"10971","TRIM4"
"10972","TRIM41"
"10973","TRIM44"
"10974","TRIM46"
"10975","TRIM47"
"10976","TRIM5"
"10977","TRIM52"
"10978","TRIM56"
"10979","TRIM58"
"10980","TRIM59"
"10981","TRIM61"
"10982","TRIM62"
"10983","TRIM65"
"10984","TRIM66"
"10985","TRIM68"
"10986","TRIM69"
"10987","TRIM7"
"10988","TRIM8"
"10989","TRIO"
"10990","TRIOBP"
"10991","TRIP10"
"10992","TRIP11"
"10993","TRIP12"
"10994","TRIP13"
"10995","TRIP4"
"10996","TRIP6"
"10997","TRIQK"
"10998","TRIT1"
"10999","TRMT1"
"11000","TRMT10A"
"11001","TRMT10B"
"11002","TRMT10C"
"11003","TRMT11"
"11004","TRMT112"
"11005","TRMT12"
"11006","TRMT13"
"11007","TRMT1L"
"11008","TRMT2A"
"11009","TRMT2B"
"11010","TRMT44"
"11011","TRMT5"
"11012","TRMT6"
"11013","TRMT61A"
"11014","TRMT61B"
"11015","TRMU"
"11016","TRNAU1AP"
"11017","TRNT1"
"11018","TROAP"
"11019","TROVE2"
"11020","TRPC4AP"
"11021","TRPM2"
"11022","TRPM4"
"11023","TRPM7"
"11024","TRPS1"
"11025","TRPT1"
"11026","TRPV1"
"11027","TRPV2"
"11028","TRRAP"
"11029","TRUB1"
"11030","TRUB2"
"11031","TSC1"
"11032","TSC2"
"11033","TSC22D1"
"11034","TSC22D2"
"11035","TSC22D3"
"11036","TSC22D4"
"11037","TSEN15"
"11038","TSEN2"
"11039","TSEN34"
"11040","TSEN54"
"11041","TSFM"
"11042","TSG101"
"11043","TSGA10"
"11044","TSHZ1"
"11045","TSHZ2"
"11046","TSHZ3"
"11047","TSN"
"11048","TSNARE1"
"11049","TSNAX"
"11050","TSPAN13"
"11051","TSPAN14"
"11052","TSPAN15"
"11053","TSPAN17"
"11054","TSPAN18"
"11055","TSPAN2"
"11056","TSPAN3"
"11057","TSPAN31"
"11058","TSPAN32"
"11059","TSPAN33"
"11060","TSPAN4"
"11061","TSPAN5"
"11062","TSPAN6"
"11063","TSPO"
"11064","TSPYL1"
"11065","TSPYL2"
"11066","TSPYL4"
"11067","TSPYL5"
"11068","TSR1"
"11069","TSR2"
"11070","TSR3"
"11071","TSSC1"
"11072","TSSC4"
"11073","TSSK6"
"11074","TST"
"11075","TSTA3"
"11076","TSTD1"
"11077","TSTD2"
"11078","TSTD3"
"11079","TTBK2"
"11080","TTC1"
"11081","TTC12"
"11082","TTC13"
"11083","TTC14"
"11084","TTC16"
"11085","TTC17"
"11086","TTC19"
"11087","TTC21A"
"11088","TTC21B"
"11089","TTC22"
"11090","TTC24"
"11091","TTC26"
"11092","TTC27"
"11093","TTC28"
"11094","TTC3"
"11095","TTC30B"
"11096","TTC31"
"11097","TTC32"
"11098","TTC33"
"11099","TTC37"
"11100","TTC38"
"11101","TTC39B"
"11102","TTC39C"
"11103","TTC4"
"11104","TTC5"
"11105","TTC7A"
"11106","TTC8"
"11107","TTC9"
"11108","TTC9C"
"11109","TTF1"
"11110","TTF2"
"11111","TTI1"
"11112","TTI2"
"11113","TTK"
"11114","TTL"
"11115","TTLL1"
"11116","TTLL11"
"11117","TTLL12"
"11118","TTLL3"
"11119","TTLL4"
"11120","TTLL5"
"11121","TTLL7"
"11122","TTN"
"11123","TTN-AS1"
"11124","TTPAL"
"11125","TTYH1"
"11126","TTYH2"
"11127","TTYH3"
"11128","TUBA1A"
"11129","TUBA1B"
"11130","TUBA1C"
"11131","TUBA4A"
"11132","TUBB"
"11133","TUBB1"
"11134","TUBB2A"
"11135","TUBB4A"
"11136","TUBB4B"
"11137","TUBB6"
"11138","TUBD1"
"11139","TUBE1"
"11140","TUBG1"
"11141","TUBG2"
"11142","TUBGCP2"
"11143","TUBGCP3"
"11144","TUBGCP4"
"11145","TUBGCP5"
"11146","TUBGCP6"
"11147","TUFM"
"11148","TUG1"
"11149","TULP3"
"11150","TULP4"
"11151","TUSC1"
"11152","TUSC2"
"11153","TUT1"
"11154","TVP23B"
"11155","TVP23C"
"11156","TWF1"
"11157","TWF2"
"11158","TWISTNB"
"11159","TWSG1"
"11160","TXK"
"11161","TXLNA"
"11162","TXLNB"
"11163","TXLNG"
"11164","TXN"
"11165","TXN2"
"11166","TXNDC11"
"11167","TXNDC12"
"11168","TXNDC15"
"11169","TXNDC16"
"11170","TXNDC17"
"11171","TXNDC9"
"11172","TXNIP"
"11173","TXNL1"
"11174","TXNL4A"
"11175","TXNL4B"
"11176","TXNRD1"
"11177","TXNRD2"
"11178","TXNRD3"
"11179","TYK2"
"11180","TYMP"
"11181","TYMS"
"11182","TYROBP"
"11183","TYSND1"
"11184","TYW1"
"11185","TYW3"
"11186","TYW5"
"11187","U2AF1"
"11188","U2AF1L4"
"11189","U2AF2"
"11190","U2SURP"
"11191","U47924.31"
"11192","U91328.19"
"11193","UACA"
"11194","UAP1"
"11195","UAP1L1"
"11196","UBA1"
"11197","UBA2"
"11198","UBA3"
"11199","UBA5"
"11200","UBA52"
"11201","UBA6"
"11202","UBA6-AS1"
"11203","UBA7"
"11204","UBAC1"
"11205","UBAC2"
"11206","UBAC2-AS1"
"11207","UBALD1"
"11208","UBALD2"
"11209","UBAP1"
"11210","UBAP1L"
"11211","UBAP2"
"11212","UBAP2L"
"11213","UBASH3A"
"11214","UBASH3B"
"11215","UBB"
"11216","UBC"
"11217","UBE2A"
"11218","UBE2B"
"11219","UBE2C"
"11220","UBE2D1"
"11221","UBE2D2"
"11222","UBE2D3"
"11223","UBE2D4"
"11224","UBE2E1"
"11225","UBE2E2"
"11226","UBE2E3"
"11227","UBE2F"
"11228","UBE2G1"
"11229","UBE2G2"
"11230","UBE2H"
"11231","UBE2I"
"11232","UBE2J1"
"11233","UBE2J2"
"11234","UBE2K"
"11235","UBE2L3"
"11236","UBE2L6"
"11237","UBE2M"
"11238","UBE2N"
"11239","UBE2O"
"11240","UBE2Q1"
"11241","UBE2Q2"
"11242","UBE2R2"
"11243","UBE2S"
"11244","UBE2T"
"11245","UBE2V1"
"11246","UBE2V2"
"11247","UBE2W"
"11248","UBE2Z"
"11249","UBE3A"
"11250","UBE3B"
"11251","UBE3C"
"11252","UBE3D"
"11253","UBE4A"
"11254","UBE4B"
"11255","UBFD1"
"11256","UBIAD1"
"11257","UBL3"
"11258","UBL4A"
"11259","UBL5"
"11260","UBL7"
"11261","UBL7-AS1"
"11262","UBLCP1"
"11263","UBN1"
"11264","UBN2"
"11265","UBOX5"
"11266","UBP1"
"11267","UBQLN1"
"11268","UBQLN2"
"11269","UBQLN4"
"11270","UBR1"
"11271","UBR2"
"11272","UBR3"
"11273","UBR4"
"11274","UBR5"
"11275","UBR7"
"11276","UBTD1"
"11277","UBTD2"
"11278","UBTF"
"11279","UBXN1"
"11280","UBXN11"
"11281","UBXN2A"
"11282","UBXN2B"
"11283","UBXN4"
"11284","UBXN6"
"11285","UBXN7"
"11286","UBXN8"
"11287","UCHL3"
"11288","UCHL5"
"11289","UCK1"
"11290","UCK2"
"11291","UCKL1"
"11292","UCN"
"11293","UCP2"
"11294","UCP3"
"11295","UEVLD"
"11296","UFC1"
"11297","UFD1L"
"11298","UFL1"
"11299","UFM1"
"11300","UFSP1"
"11301","UFSP2"
"11302","UGCG"
"11303","UGDH"
"11304","UGDH-AS1"
"11305","UGGT1"
"11306","UGGT2"
"11307","UGP2"
"11308","UHMK1"
"11309","UHRF1BP1"
"11310","UHRF1BP1L"
"11311","UHRF2"
"11312","UIMC1"
"11313","ULK1"
"11314","ULK2"
"11315","ULK3"
"11316","ULK4"
"11317","UMPS"
"11318","UNC119"
"11319","UNC119B"
"11320","UNC13D"
"11321","UNC45A"
"11322","UNC50"
"11323","UNC5CL"
"11324","UNC93B1"
"11325","UNG"
"11326","UNK"
"11327","UNKL"
"11328","UPF1"
"11329","UPF2"
"11330","UPF3A"
"11331","UPF3B"
"11332","UPK3A"
"11333","UPP1"
"11334","UPRT"
"11335","UQCC1"
"11336","UQCC2"
"11337","UQCR10"
"11338","UQCRB"
"11339","UQCRC1"
"11340","UQCRC2"
"11341","UQCRFS1"
"11342","UQCRH"
"11343","UQCRQ"
"11344","URB1"
"11345","URB2"
"11346","URGCP"
"11347","URI1"
"11348","URM1"
"11349","UROD"
"11350","UROS"
"11351","USB1"
"11352","USE1"
"11353","USF1"
"11354","USF2"
"11355","USMG5"
"11356","USO1"
"11357","USP1"
"11358","USP10"
"11359","USP11"
"11360","USP12"
"11361","USP13"
"11362","USP14"
"11363","USP15"
"11364","USP16"
"11365","USP19"
"11366","USP20"
"11367","USP21"
"11368","USP22"
"11369","USP24"
"11370","USP25"
"11371","USP27X"
"11372","USP27X-AS1"
"11373","USP28"
"11374","USP3"
"11375","USP3-AS1"
"11376","USP30"
"11377","USP30-AS1"
"11378","USP31"
"11379","USP32"
"11380","USP33"
"11381","USP34"
"11382","USP35"
"11383","USP36"
"11384","USP37"
"11385","USP38"
"11386","USP39"
"11387","USP4"
"11388","USP40"
"11389","USP42"
"11390","USP44"
"11391","USP45"
"11392","USP46"
"11393","USP47"
"11394","USP48"
"11395","USP49"
"11396","USP5"
"11397","USP51"
"11398","USP53"
"11399","USP54"
"11400","USP6NL"
"11401","USP7"
"11402","USP8"
"11403","USP9X"
"11404","USPL1"
"11405","UST"
"11406","UTF1"
"11407","UTP11L"
"11408","UTP14A"
"11409","UTP14C"
"11410","UTP15"
"11411","UTP18"
"11412","UTP20"
"11413","UTP23"
"11414","UTP3"
"11415","UTP6"
"11416","UTRN"
"11417","UTS2"
"11418","UVRAG"
"11419","UVSSA"
"11420","UXS1"
"11421","UXT"
"11422","VAC14"
"11423","VAMP1"
"11424","VAMP2"
"11425","VAMP3"
"11426","VAMP4"
"11427","VAMP5"
"11428","VAMP7"
"11429","VAMP8"
"11430","VANGL1"
"11431","VAPA"
"11432","VAPB"
"11433","VARS"
"11434","VARS2"
"11435","VASH1"
"11436","VASP"
"11437","VAT1"
"11438","VAV1"
"11439","VAV2"
"11440","VAV3"
"11441","VBP1"
"11442","VCAN"
"11443","VCL"
"11444","VCP"
"11445","VCPIP1"
"11446","VCPKMT"
"11447","VDAC1"
"11448","VDAC2"
"11449","VDAC3"
"11450","VDR"
"11451","VEGFA"
"11452","VEGFB"
"11453","VENTX"
"11454","VEZF1"
"11455","VEZT"
"11456","VGLL4"
"11457","VHL"
"11458","VILL"
"11459","VIM"
"11460","VIM-AS1"
"11461","VIMP"
"11462","VIPAS39"
"11463","VIPR1"
"11464","VIPR2"
"11465","VKORC1"
"11466","VKORC1L1"
"11467","VMA21"
"11468","VMAC"
"11469","VMO1"
"11470","VMP1"
"11471","VNN1"
"11472","VNN2"
"11473","VOPP1"
"11474","VPRBP"
"11475","VPREB3"
"11476","VPS11"
"11477","VPS13A"
"11478","VPS13B"
"11479","VPS13C"
"11480","VPS13D"
"11481","VPS16"
"11482","VPS18"
"11483","VPS25"
"11484","VPS26A"
"11485","VPS26B"
"11486","VPS28"
"11487","VPS29"
"11488","VPS33A"
"11489","VPS33B"
"11490","VPS35"
"11491","VPS36"
"11492","VPS37A"
"11493","VPS37B"
"11494","VPS37C"
"11495","VPS39"
"11496","VPS41"
"11497","VPS45"
"11498","VPS4A"
"11499","VPS4B"
"11500","VPS51"
"11501","VPS52"
"11502","VPS53"
"11503","VPS54"
"11504","VPS72"
"11505","VPS8"
"11506","VPS9D1"
"11507","VRK1"
"11508","VRK2"
"11509","VRK3"
"11510","VSIG1"
"11511","VSIG10"
"11512","VSIG4"
"11513","VSTM1"
"11514","VTA1"
"11515","VTI1A"
"11516","VTI1B"
"11517","VWA5A"
"11518","VWA8"
"11519","VWA9"
"11520","WAC"
"11521","WAC-AS1"
"11522","WARS"
"11523","WARS2"
"11524","WAS"
"11525","WASF1"
"11526","WASF2"
"11527","WASL"
"11528","WBP1"
"11529","WBP11"
"11530","WBP1L"
"11531","WBP2"
"11532","WBP2NL"
"11533","WBP4"
"11534","WBP5"
"11535","WBSCR16"
"11536","WBSCR22"
"11537","WBSCR27"
"11538","WDFY1"
"11539","WDFY2"
"11540","WDFY3"
"11541","WDFY4"
"11542","WDHD1"
"11543","WDPCP"
"11544","WDR1"
"11545","WDR11"
"11546","WDR12"
"11547","WDR13"
"11548","WDR18"
"11549","WDR19"
"11550","WDR20"
"11551","WDR24"
"11552","WDR25"
"11553","WDR26"
"11554","WDR27"
"11555","WDR3"
"11556","WDR33"
"11557","WDR34"
"11558","WDR35"
"11559","WDR36"
"11560","WDR37"
"11561","WDR4"
"11562","WDR41"
"11563","WDR43"
"11564","WDR44"
"11565","WDR45"
"11566","WDR45B"
"11567","WDR46"
"11568","WDR47"
"11569","WDR48"
"11570","WDR49"
"11571","WDR5"
"11572","WDR53"
"11573","WDR54"
"11574","WDR55"
"11575","WDR59"
"11576","WDR5B"
"11577","WDR6"
"11578","WDR60"
"11579","WDR61"
"11580","WDR62"
"11581","WDR66"
"11582","WDR7"
"11583","WDR70"
"11584","WDR73"
"11585","WDR74"
"11586","WDR75"
"11587","WDR76"
"11588","WDR77"
"11589","WDR78"
"11590","WDR81"
"11591","WDR82"
"11592","WDR83"
"11593","WDR83OS"
"11594","WDR86"
"11595","WDR89"
"11596","WDR90"
"11597","WDR91"
"11598","WDR92"
"11599","WDSUB1"
"11600","WDTC1"
"11601","WDYHV1"
"11602","WEE1"
"11603","WFDC3"
"11604","WFS1"
"11605","WHAMM"
"11606","WHSC1"
"11607","WHSC1L1"
"11608","WIPF1"
"11609","WIPF2"
"11610","WIPI1"
"11611","WIPI2"
"11612","WIZ"
"11613","WLS"
"11614","WNK1"
"11615","WNT10A"
"11616","WNT2B"
"11617","WNT7A"
"11618","WRAP53"
"11619","WRAP73"
"11620","WRB"
"11621","WRN"
"11622","WRNIP1"
"11623","WSB1"
"11624","WSB2"
"11625","WTAP"
"11626","WWC2"
"11627","WWC3"
"11628","WWOX"
"11629","WWP1"
"11630","WWP2"
"11631","XAB2"
"11632","XAF1"
"11633","XBP1"
"11634","XCL1"
"11635","XCL2"
"11636","XIAP"
"11637","XKR6"
"11638","XKR8"
"11639","XKR9"
"11640","XPA"
"11641","XPC"
"11642","XPNPEP1"
"11643","XPNPEP2"
"11644","XPNPEP3"
"11645","XPO1"
"11646","XPO4"
"11647","XPO5"
"11648","XPO6"
"11649","XPO7"
"11650","XPOT"
"11651","XPR1"
"11652","XRCC1"
"11653","XRCC3"
"11654","XRCC4"
"11655","XRCC5"
"11656","XRCC6"
"11657","XRCC6BP1"
"11658","XRN1"
"11659","XRN2"
"11660","XRRA1"
"11661","XXYLT1"
"11662","XXbac-B135H6.15"
"11663","XXbac-B135H6.18"
"11664","XXbac-B476C20.9"
"11665","XXbac-BPG181B23.7"
"11666","XXbac-BPG252P9.10"
"11667","XXbac-BPG299F13.17"
"11668","XXbac-BPGBPG55C20.2"
"11669","XYLB"
"11670","XYLT1"
"11671","XYLT2"
"11672","YAE1D1"
"11673","YAF2"
"11674","YARS"
"11675","YARS2"
"11676","YBEY"
"11677","YBX1"
"11678","YBX3"
"11679","YDJC"
"11680","YEATS2"
"11681","YEATS4"
"11682","YES1"
"11683","YIF1A"
"11684","YIF1B"
"11685","YIPF1"
"11686","YIPF2"
"11687","YIPF3"
"11688","YIPF4"
"11689","YIPF5"
"11690","YIPF6"
"11691","YJEFN3"
"11692","YKT6"
"11693","YLPM1"
"11694","YME1L1"
"11695","YOD1"
"11696","YPEL1"
"11697","YPEL2"
"11698","YPEL3"
"11699","YPEL4"
"11700","YPEL5"
"11701","YRDC"
"11702","YTHDC1"
"11703","YTHDC2"
"11704","YTHDF1"
"11705","YTHDF2"
"11706","YTHDF3"
"11707","YTHDF3-AS1"
"11708","YWHAB"
"11709","YWHAE"
"11710","YWHAG"
"11711","YWHAH"
"11712","YWHAQ"
"11713","YWHAZ"
"11714","YY1"
"11715","YY1AP1"
"11716","YY2"
"11717","ZADH2"
"11718","ZAP70"
"11719","ZBED1"
"11720","ZBED3"
"11721","ZBED4"
"11722","ZBED5"
"11723","ZBED5-AS1"
"11724","ZBED6"
"11725","ZBED6CL"
"11726","ZBP1"
"11727","ZBTB1"
"11728","ZBTB10"
"11729","ZBTB11"
"11730","ZBTB11-AS1"
"11731","ZBTB14"
"11732","ZBTB16"
"11733","ZBTB17"
"11734","ZBTB18"
"11735","ZBTB2"
"11736","ZBTB20"
"11737","ZBTB20-AS2"
"11738","ZBTB20-AS4"
"11739","ZBTB21"
"11740","ZBTB22"
"11741","ZBTB24"
"11742","ZBTB25"
"11743","ZBTB26"
"11744","ZBTB3"
"11745","ZBTB33"
"11746","ZBTB34"
"11747","ZBTB37"
"11748","ZBTB38"
"11749","ZBTB39"
"11750","ZBTB4"
"11751","ZBTB40"
"11752","ZBTB41"
"11753","ZBTB42"
"11754","ZBTB43"
"11755","ZBTB44"
"11756","ZBTB45"
"11757","ZBTB46"
"11758","ZBTB47"
"11759","ZBTB48"
"11760","ZBTB49"
"11761","ZBTB5"
"11762","ZBTB6"
"11763","ZBTB7A"
"11764","ZBTB7B"
"11765","ZBTB8A"
"11766","ZBTB8OS"
"11767","ZC2HC1A"
"11768","ZC3H10"
"11769","ZC3H11A"
"11770","ZC3H12A"
"11771","ZC3H12B"
"11772","ZC3H12D"
"11773","ZC3H13"
"11774","ZC3H14"
"11775","ZC3H15"
"11776","ZC3H18"
"11777","ZC3H3"
"11778","ZC3H4"
"11779","ZC3H6"
"11780","ZC3H7A"
"11781","ZC3H7B"
"11782","ZC3H8"
"11783","ZC3HAV1"
"11784","ZC3HC1"
"11785","ZC4H2"
"11786","ZCCHC10"
"11787","ZCCHC11"
"11788","ZCCHC14"
"11789","ZCCHC17"
"11790","ZCCHC18"
"11791","ZCCHC2"
"11792","ZCCHC24"
"11793","ZCCHC3"
"11794","ZCCHC4"
"11795","ZCCHC6"
"11796","ZCCHC7"
"11797","ZCCHC8"
"11798","ZCCHC9"
"11799","ZCRB1"
"11800","ZCWPW1"
"11801","ZCWPW2"
"11802","ZDBF2"
"11803","ZDHHC1"
"11804","ZDHHC12"
"11805","ZDHHC13"
"11806","ZDHHC14"
"11807","ZDHHC16"
"11808","ZDHHC17"
"11809","ZDHHC18"
"11810","ZDHHC19"
"11811","ZDHHC2"
"11812","ZDHHC20"
"11813","ZDHHC21"
"11814","ZDHHC23"
"11815","ZDHHC24"
"11816","ZDHHC3"
"11817","ZDHHC4"
"11818","ZDHHC5"
"11819","ZDHHC6"
"11820","ZDHHC7"
"11821","ZDHHC8"
"11822","ZDHHC9"
"11823","ZEB1"
"11824","ZEB1-AS1"
"11825","ZEB2"
"11826","ZEB2-AS1"
"11827","ZER1"
"11828","ZFAND1"
"11829","ZFAND2A"
"11830","ZFAND2B"
"11831","ZFAND3"
"11832","ZFAND4"
"11833","ZFAND5"
"11834","ZFAND6"
"11835","ZFAS1"
"11836","ZFAT"
"11837","ZFC3H1"
"11838","ZFHX3"
"11839","ZFP1"
"11840","ZFP14"
"11841","ZFP28"
"11842","ZFP30"
"11843","ZFP36"
"11844","ZFP36L1"
"11845","ZFP36L2"
"11846","ZFP37"
"11847","ZFP62"
"11848","ZFP64"
"11849","ZFP69"
"11850","ZFP69B"
"11851","ZFP82"
"11852","ZFP90"
"11853","ZFP91"
"11854","ZFPL1"
"11855","ZFPM1"
"11856","ZFR"
"11857","ZFR2"
"11858","ZFX"
"11859","ZFYVE1"
"11860","ZFYVE16"
"11861","ZFYVE19"
"11862","ZFYVE21"
"11863","ZFYVE26"
"11864","ZFYVE27"
"11865","ZFYVE28"
"11866","ZG16B"
"11867","ZGLP1"
"11868","ZHX1"
"11869","ZHX2"
"11870","ZHX3"
"11871","ZIK1"
"11872","ZKSCAN1"
"11873","ZKSCAN2"
"11874","ZKSCAN3"
"11875","ZKSCAN4"
"11876","ZKSCAN5"
"11877","ZKSCAN7"
"11878","ZKSCAN8"
"11879","ZMAT1"
"11880","ZMAT2"
"11881","ZMAT3"
"11882","ZMAT5"
"11883","ZMIZ1"
"11884","ZMIZ2"
"11885","ZMPSTE24"
"11886","ZMYM1"
"11887","ZMYM2"
"11888","ZMYM3"
"11889","ZMYM4"
"11890","ZMYM5"
"11891","ZMYND10"
"11892","ZMYND11"
"11893","ZMYND15"
"11894","ZMYND19"
"11895","ZMYND8"
"11896","ZNF10"
"11897","ZNF100"
"11898","ZNF101"
"11899","ZNF106"
"11900","ZNF107"
"11901","ZNF117"
"11902","ZNF12"
"11903","ZNF121"
"11904","ZNF124"
"11905","ZNF131"
"11906","ZNF133"
"11907","ZNF134"
"11908","ZNF135"
"11909","ZNF136"
"11910","ZNF138"
"11911","ZNF14"
"11912","ZNF140"
"11913","ZNF141"
"11914","ZNF142"
"11915","ZNF143"
"11916","ZNF146"
"11917","ZNF148"
"11918","ZNF154"
"11919","ZNF155"
"11920","ZNF16"
"11921","ZNF160"
"11922","ZNF165"
"11923","ZNF169"
"11924","ZNF17"
"11925","ZNF174"
"11926","ZNF175"
"11927","ZNF18"
"11928","ZNF180"
"11929","ZNF181"
"11930","ZNF182"
"11931","ZNF184"
"11932","ZNF185"
"11933","ZNF189"
"11934","ZNF19"
"11935","ZNF195"
"11936","ZNF197"
"11937","ZNF2"
"11938","ZNF200"
"11939","ZNF202"
"11940","ZNF205"
"11941","ZNF207"
"11942","ZNF211"
"11943","ZNF212"
"11944","ZNF213"
"11945","ZNF217"
"11946","ZNF219"
"11947","ZNF22"
"11948","ZNF222"
"11949","ZNF224"
"11950","ZNF225"
"11951","ZNF226"
"11952","ZNF227"
"11953","ZNF230"
"11954","ZNF232"
"11955","ZNF234"
"11956","ZNF235"
"11957","ZNF236"
"11958","ZNF239"
"11959","ZNF24"
"11960","ZNF248"
"11961","ZNF25"
"11962","ZNF250"
"11963","ZNF251"
"11964","ZNF253"
"11965","ZNF254"
"11966","ZNF256"
"11967","ZNF257"
"11968","ZNF260"
"11969","ZNF263"
"11970","ZNF264"
"11971","ZNF266"
"11972","ZNF267"
"11973","ZNF268"
"11974","ZNF273"
"11975","ZNF274"
"11976","ZNF275"
"11977","ZNF276"
"11978","ZNF277"
"11979","ZNF28"
"11980","ZNF280B"
"11981","ZNF280C"
"11982","ZNF280D"
"11983","ZNF281"
"11984","ZNF282"
"11985","ZNF283"
"11986","ZNF284"
"11987","ZNF285"
"11988","ZNF286B"
"11989","ZNF287"
"11990","ZNF292"
"11991","ZNF296"
"11992","ZNF3"
"11993","ZNF30"
"11994","ZNF300"
"11995","ZNF302"
"11996","ZNF304"
"11997","ZNF317"
"11998","ZNF318"
"11999","ZNF319"
"12000","ZNF32"
"12001","ZNF320"
"12002","ZNF322"
"12003","ZNF324"
"12004","ZNF324B"
"12005","ZNF326"
"12006","ZNF329"
"12007","ZNF330"
"12008","ZNF331"
"12009","ZNF333"
"12010","ZNF335"
"12011","ZNF337"
"12012","ZNF33A"
"12013","ZNF33B"
"12014","ZNF34"
"12015","ZNF341"
"12016","ZNF343"
"12017","ZNF345"
"12018","ZNF346"
"12019","ZNF347"
"12020","ZNF35"
"12021","ZNF350"
"12022","ZNF354A"
"12023","ZNF354B"
"12024","ZNF354C"
"12025","ZNF358"
"12026","ZNF362"
"12027","ZNF367"
"12028","ZNF37A"
"12029","ZNF382"
"12030","ZNF383"
"12031","ZNF384"
"12032","ZNF385A"
"12033","ZNF394"
"12034","ZNF395"
"12035","ZNF397"
"12036","ZNF398"
"12037","ZNF404"
"12038","ZNF407"
"12039","ZNF408"
"12040","ZNF41"
"12041","ZNF410"
"12042","ZNF414"
"12043","ZNF415"
"12044","ZNF416"
"12045","ZNF417"
"12046","ZNF418"
"12047","ZNF419"
"12048","ZNF420"
"12049","ZNF425"
"12050","ZNF426"
"12051","ZNF428"
"12052","ZNF429"
"12053","ZNF43"
"12054","ZNF430"
"12055","ZNF431"
"12056","ZNF432"
"12057","ZNF436"
"12058","ZNF438"
"12059","ZNF439"
"12060","ZNF44"
"12061","ZNF440"
"12062","ZNF441"
"12063","ZNF443"
"12064","ZNF444"
"12065","ZNF445"
"12066","ZNF446"
"12067","ZNF449"
"12068","ZNF45"
"12069","ZNF451"
"12070","ZNF460"
"12071","ZNF461"
"12072","ZNF467"
"12073","ZNF468"
"12074","ZNF469"
"12075","ZNF470"
"12076","ZNF473"
"12077","ZNF48"
"12078","ZNF480"
"12079","ZNF483"
"12080","ZNF484"
"12081","ZNF485"
"12082","ZNF486"
"12083","ZNF487"
"12084","ZNF490"
"12085","ZNF493"
"12086","ZNF496"
"12087","ZNF500"
"12088","ZNF501"
"12089","ZNF502"
"12090","ZNF503"
"12091","ZNF506"
"12092","ZNF507"
"12093","ZNF510"
"12094","ZNF511"
"12095","ZNF512"
"12096","ZNF512B"
"12097","ZNF513"
"12098","ZNF514"
"12099","ZNF516"
"12100","ZNF517"
"12101","ZNF518A"
"12102","ZNF518B"
"12103","ZNF519"
"12104","ZNF524"
"12105","ZNF525"
"12106","ZNF526"
"12107","ZNF527"
"12108","ZNF528"
"12109","ZNF529"
"12110","ZNF530"
"12111","ZNF532"
"12112","ZNF540"
"12113","ZNF543"
"12114","ZNF544"
"12115","ZNF546"
"12116","ZNF548"
"12117","ZNF549"
"12118","ZNF550"
"12119","ZNF551"
"12120","ZNF552"
"12121","ZNF554"
"12122","ZNF555"
"12123","ZNF557"
"12124","ZNF558"
"12125","ZNF559"
"12126","ZNF561"
"12127","ZNF562"
"12128","ZNF563"
"12129","ZNF564"
"12130","ZNF565"
"12131","ZNF566"
"12132","ZNF567"
"12133","ZNF568"
"12134","ZNF569"
"12135","ZNF570"
"12136","ZNF571"
"12137","ZNF571-AS1"
"12138","ZNF573"
"12139","ZNF574"
"12140","ZNF575"
"12141","ZNF576"
"12142","ZNF577"
"12143","ZNF578"
"12144","ZNF579"
"12145","ZNF580"
